heart_rate,spo2,sys_bp,network_latency,packet_size,anomaly_score,threat_type,ACTION_LABEL
83,97,107,27,436,0.12573303141302264,Normal_Vitals,NO_ACTION
60,98,127,14,487,0.18719624943555102,Normal_Vitals,NO_ACTION
53,95,101,64,330,0.47362492261365674,Irregular_Heartbeat,MONITOR
73,97,82,21,793,0.10842385653929672,Normal_Vitals,NO_ACTION
98,97,122,24,418,0.08363487412343354,Normal_Vitals,NO_ACTION
135,100,122,1008,77557,0.8592501703399322,Ransomware_Pattern,ISOLATE
75,98,105,32,1193,0.23313808751576795,Normal_Vitals,NO_ACTION
100,97,119,-2,553,0.1249012892144421,Normal_Vitals,NO_ACTION
179,97,111,547,9023,0.990768133971129,Ransomware_Pattern,ISOLATE
60,98,133,10,398,0.17687520685452707,Normal_Vitals,NO_ACTION
75,96,132,22,599,0.08214066305942218,Normal_Vitals,NO_ACTION
163,95,97,318,44706,0.9477804883753663,Ransomware_Pattern,ISOLATE
0,0,122,4,413,0.16931649326689452,False_Positive_Glitch,ROLLBACK
80,99,116,5,365,0.2099306836782597,Normal_Vitals,NO_ACTION
84,99,116,16,602,0.21616652453647625,Normal_Vitals,NO_ACTION
0,0,101,18,441,0.16624992034598257,False_Positive_Glitch,ROLLBACK
53,91,120,75,611,0.5016810208112974,Irregular_Heartbeat,MONITOR
120,99,122,88,451,0.44281469998389394,Irregular_Heartbeat,MONITOR
74,98,97,31,446,0.11252929549523273,Normal_Vitals,NO_ACTION
42,94,127,81,561,0.44019640372369695,Irregular_Heartbeat,MONITOR
79,97,87,13,458,0.03710872125054142,Normal_Vitals,NO_ACTION
114,96,127,64,478,0.40948467513895714,Irregular_Heartbeat,MONITOR
0,0,149,24,85,0.1234064461439353,False_Positive_Glitch,ROLLBACK
67,95,105,27,440,0.22021598260142464,Normal_Vitals,NO_ACTION
0,0,141,30,600,0.16904619056117393,False_Positive_Glitch,ROLLBACK
0,0,102,14,334,0.18037530855139755,False_Positive_Glitch,ROLLBACK
107,95,127,70,318,0.5294250632622481,Irregular_Heartbeat,MONITOR
159,94,143,1602,17696,0.8807608510001054,Ransomware_Pattern,ISOLATE
134,92,113,935,93131,0.8666534967028753,Ransomware_Pattern,ISOLATE
156,98,105,1296,8132,0.8725621699369639,Ransomware_Pattern,ISOLATE
95,99,107,16,335,0.07078102303755057,Normal_Vitals,NO_ACTION
132,95,110,693,34304,0.9841135908158117,Ransomware_Pattern,ISOLATE
110,100,108,84,502,0.4427031034596828,Irregular_Heartbeat,MONITOR
62,99,107,28,516,0.21563591101596183,Normal_Vitals,NO_ACTION
176,96,148,810,86464,0.9872059676203009,Ransomware_Pattern,ISOLATE
88,99,127,19,245,0.1536437184365765,Normal_Vitals,NO_ACTION
95,100,138,16,286,0.25900919752425,Normal_Vitals,NO_ACTION
0,0,118,21,587,0.11779936050199441,False_Positive_Glitch,ROLLBACK
166,96,112,821,83731,0.8586316685743478,Ransomware_Pattern,ISOLATE
0,0,109,7,224,0.18331628220300655,False_Positive_Glitch,ROLLBACK
115,92,93,84,507,0.5898852513614246,Irregular_Heartbeat,MONITOR
90,100,127,21,383,0.2558738134496055,Normal_Vitals,ROLLBACK
106,98,148,62,68,0.41951829740772284,Irregular_Heartbeat,MONITOR
171,95,118,588,23879,0.936628525387647,Ransomware_Pattern,ISOLATE
179,96,112,1352,30323,0.946812122063741,Ransomware_Pattern,ISOLATE
0,0,87,6,426,0.1126424770930588,False_Positive_Glitch,ROLLBACK
179,94,107,1206,45779,0.9100741389407914,Ransomware_Pattern,ISOLATE
0,0,129,29,636,0.1833019404358929,False_Positive_Glitch,ROLLBACK
66,98,100,11,670,0.2518556865302544,Normal_Vitals,NO_ACTION
43,95,97,92,75,0.5096318088999314,Irregular_Heartbeat,MONITOR
90,99,123,13,262,0.29468520463932035,Normal_Vitals,NO_ACTION
0,0,125,4,270,0.19875762739964387,False_Positive_Glitch,ROLLBACK
140,88,97,1791,74806,0.9944968358109172,Ransomware_Pattern,ISOLATE
147,96,140,1054,88070,0.9597306178684959,Ransomware_Pattern,NO_ACTION
83,97,141,25,586,0.14634511896083757,Normal_Vitals,NO_ACTION
77,100,137,19,620,0.23922008392256577,Normal_Vitals,NO_ACTION
68,98,120,27,483,0.010962274797187144,Normal_Vitals,NO_ACTION
81,96,128,42,404,0.27892859333653636,Normal_Vitals,NO_ACTION
92,95,132,22,282,0.060164199550344175,Normal_Vitals,NO_ACTION
144,88,119,818,22718,0.8938375642116001,Ransomware_Pattern,ISOLATE
113,95,100,88,387,0.563372700875749,Irregular_Heartbeat,MONITOR
84,96,125,19,638,0.008946401127951309,Normal_Vitals,NO_ACTION
86,99,108,12,581,0.25274330716967697,Normal_Vitals,NO_ACTION
107,95,123,52,702,0.565631619670563,Irregular_Heartbeat,MONITOR
90,95,98,20,446,0.037821579683492874,Normal_Vitals,NO_ACTION
87,98,121,25,880,0.22176982070765092,Normal_Vitals,NO_ACTION
78,97,126,34,474,0.16389118990096893,Normal_Vitals,NO_ACTION
47,95,121,55,25,0.38478317159035524,Irregular_Heartbeat,MONITOR
91,95,93,25,235,0.025310048176917566,Normal_Vitals,NO_ACTION
0,0,101,18,336,0.14617177437503048,False_Positive_Glitch,ROLLBACK
145,97,110,722,67480,0.9631467980018523,Ransomware_Pattern,ISOLATE
63,100,139,30,691,0.12923002553685262,Normal_Vitals,NO_ACTION
90,95,145,14,869,0.276301972504786,Normal_Vitals,NO_ACTION
135,91,112,1876,60823,0.9904951767168296,Ransomware_Pattern,ISOLATE
136,94,136,1433,76820,0.9193531191168595,Ransomware_Pattern,ISOLATE
155,100,129,1628,77582,0.8547027519347637,Ransomware_Pattern,ISOLATE
133,95,106,1213,72149,0.8677524345475354,Ransomware_Pattern,ISOLATE
157,93,154,1906,54331,0.9397235572213082,Ransomware_Pattern,ISOLATE
168,91,121,742,78178,0.9942247461034082,Ransomware_Pattern,ISOLATE
96,95,133,24,304,0.09143045768007849,Normal_Vitals,NO_ACTION
133,90,100,476,87864,0.9498636852472516,Ransomware_Pattern,ISOLATE
75,99,138,30,491,0.242815430978698,Normal_Vitals,NO_ACTION
117,92,142,92,339,0.4535031973509196,Irregular_Heartbeat,MONITOR
90,98,132,22,661,0.05032592853303068,Normal_Vitals,NO_ACTION
82,98,125,13,332,0.22509697881702426,Normal_Vitals,NO_ACTION
113,96,122,71,725,0.40730020628487124,Irregular_Heartbeat,ROLLBACK
99,95,107,23,956,0.29482802462128027,Normal_Vitals,NO_ACTION
47,95,126,95,376,0.5249800584019648,Irregular_Heartbeat,MONITOR
116,96,99,76,523,0.40035869073076746,Irregular_Heartbeat,MONITOR
149,91,122,1258,10683,0.9517954405000835,Ransomware_Pattern,ISOLATE
83,98,129,19,622,0.0555933499087851,Normal_Vitals,NO_ACTION
45,93,136,70,385,0.36580349246923466,Irregular_Heartbeat,MONITOR
88,100,97,16,452,0.2658888664961903,Normal_Vitals,NO_ACTION
174,89,138,1672,76550,0.9182420117859333,Ransomware_Pattern,ISOLATE
109,93,126,92,328,0.48853909359764613,Irregular_Heartbeat,MONITOR
70,99,121,16,816,0.07991070864495127,Normal_Vitals,NO_ACTION
0,0,117,17,499,0.15300774401593772,False_Positive_Glitch,ROLLBACK
95,100,102,20,99,0.11777572222557522,Normal_Vitals,ROLLBACK
98,95,131,27,550,0.1527632576736678,Normal_Vitals,NO_ACTION
63,97,108,13,546,0.25226689891168586,Normal_Vitals,NO_ACTION
63,95,108,14,561,0.08292210745725853,Normal_Vitals,NO_ACTION
109,95,129,80,399,0.43253962025216586,Irregular_Heartbeat,MONITOR
65,98,143,26,508,0.1027961820402964,Normal_Vitals,ISOLATE
80,97,90,8,764,0.0333853859612599,Normal_Vitals,NO_ACTION
86,98,128,13,583,0.28315585882273203,Normal_Vitals,NO_ACTION
170,98,118,269,88629,0.941501400570911,Ransomware_Pattern,ISOLATE
109,92,140,66,532,0.5338597980181722,Irregular_Heartbeat,MONITOR
0,0,118,6,270,0.14617023426364487,False_Positive_Glitch,ROLLBACK
74,95,112,29,615,0.14282777507985672,Normal_Vitals,NO_ACTION
45,97,101,98,271,0.580214223440721,Irregular_Heartbeat,MONITOR
0,0,131,15,791,0.11759954219351366,False_Positive_Glitch,ROLLBACK
0,0,140,17,463,0.15927283574315299,False_Positive_Glitch,ROLLBACK
85,95,105,32,675,0.1662928869505494,Normal_Vitals,NO_ACTION
85,100,113,29,633,0.15151384003804047,Normal_Vitals,NO_ACTION
93,100,109,26,750,0.10639043891824752,Normal_Vitals,NO_ACTION
0,0,112,28,530,0.15581863325707057,False_Positive_Glitch,ROLLBACK
75,97,134,11,559,0.09918048776419373,Normal_Vitals,NO_ACTION
178,102,128,1670,35128,0.9086507754574425,Ransomware_Pattern,ISOLATE
0,0,118,19,233,0.16759292623279776,False_Positive_Glitch,ROLLBACK
95,96,116,2,90,0.10209833016672229,Normal_Vitals,NO_ACTION
66,100,108,25,816,0.009614838873115173,Normal_Vitals,NO_ACTION
139,98,112,1939,32359,0.8762583992359685,Ransomware_Pattern,ISOLATE
45,96,125,69,579,0.44707277264996603,Irregular_Heartbeat,MONITOR
118,96,105,80,283,0.3704976417548934,Irregular_Heartbeat,MONITOR
100,97,112,9,322,0.037396248177154874,Normal_Vitals,NO_ACTION
137,98,125,1676,66777,0.8647633275344839,Ransomware_Pattern,ISOLATE
86,97,117,28,735,0.1564590349875807,Normal_Vitals,NO_ACTION
107,96,129,100,285,0.38547628013588525,Irregular_Heartbeat,MONITOR
82,97,115,18,645,0.06401703936678649,Normal_Vitals,NO_ACTION
64,100,121,23,530,0.09033375026436163,Normal_Vitals,NO_ACTION
53,91,124,57,672,0.4168459846025774,Irregular_Heartbeat,MONITOR
68,97,110,20,657,0.09522306890969247,Normal_Vitals,NO_ACTION
0,0,148,29,914,0.19099499243513934,False_Positive_Glitch,ROLLBACK
67,95,99,16,409,0.115888282821458,Normal_Vitals,NO_ACTION
167,99,100,1354,49190,0.8691584325047644,Ransomware_Pattern,ISOLATE
179,91,127,1930,75493,0.9093745090649015,Ransomware_Pattern,ISOLATE
49,93,94,78,1041,0.534062813102235,Irregular_Heartbeat,MONITOR
0,0,122,36,658,0.14646969829298992,False_Positive_Glitch,ROLLBACK
120,96,147,76,550,0.44527312920682693,Irregular_Heartbeat,MONITOR
166,96,108,256,61838,0.952393865117675,Ransomware_Pattern,ISOLATE
0,0,123,38,481,0.1440177301533688,False_Positive_Glitch,ROLLBACK
0,0,131,4,281,0.1677843554616131,False_Positive_Glitch,ROLLBACK
111,96,135,58,456,0.585951885411305,Irregular_Heartbeat,MONITOR
70,97,116,23,729,0.2956775490638019,Normal_Vitals,NO_ACTION
64,95,114,12,756,0.2254991137714287,Normal_Vitals,NO_ACTION
40,96,145,79,542,0.5219154840335132,Irregular_Heartbeat,MONITOR
168,94,117,1786,52743,0.9812258637384428,Ransomware_Pattern,ISOLATE
106,93,116,88,484,0.4859008036592245,Irregular_Heartbeat,MONITOR
67,97,125,25,546,0.18049343732279624,Normal_Vitals,NO_ACTION
171,93,120,1489,76142,0.9552317450658242,Ransomware_Pattern,NO_ACTION
95,99,114,22,278,0.22498911335564672,Normal_Vitals,NO_ACTION
163,98,104,1784,94042,0.9324213017639329,Ransomware_Pattern,ISOLATE
134,100,113,292,35429,0.9066326406930069,Ransomware_Pattern,ISOLATE
140,93,111,1831,64680,0.9690893262033033,Ransomware_Pattern,ISOLATE
144,95,128,1096,55046,0.9982011374207627,Ransomware_Pattern,ISOLATE
43,95,116,97,370,0.39918989839168423,Irregular_Heartbeat,MONITOR
0,0,126,0,711,0.14012691663184956,False_Positive_Glitch,ROLLBACK
100,100,104,34,562,0.06229170889309856,Normal_Vitals,NO_ACTION
153,94,116,1733,30614,0.9776394964202485,Ransomware_Pattern,ISOLATE
78,100,129,13,523,0.11304774680719692,Normal_Vitals,NO_ACTION
82,97,136,17,674,0.07555939680371922,Normal_Vitals,ISOLATE
0,0,121,39,597,0.19436984825337167,False_Positive_Glitch,ROLLBACK
134,92,107,1378,5402,0.9701930482684135,Ransomware_Pattern,ISOLATE
83,97,116,16,270,0.09584873997865774,Normal_Vitals,ROLLBACK
177,96,109,1822,79593,0.9411387283906631,Ransomware_Pattern,ISOLATE
148,94,137,364,49724,0.9214946596337731,Ransomware_Pattern,ISOLATE
180,93,104,1327,42517,0.9748721852192771,Ransomware_Pattern,ISOLATE
158,95,126,1941,37756,0.8564337063447381,Ransomware_Pattern,ISOLATE
148,98,110,245,20018,0.9642015798234636,Ransomware_Pattern,ISOLATE
78,95,106,49,575,0.22034285898840567,Normal_Vitals,NO_ACTION
0,0,142,16,629,0.11869641856378209,False_Positive_Glitch,ROLLBACK
40,94,119,57,540,0.3958677894008995,Irregular_Heartbeat,MONITOR
46,95,163,100,351,0.5392495256462393,Irregular_Heartbeat,MONITOR
140,95,115,1886,56681,0.8575544260609298,Ransomware_Pattern,ISOLATE
74,99,98,9,686,0.022252633538639377,Normal_Vitals,NO_ACTION
92,97,118,13,241,0.2578693146374505,Normal_Vitals,NO_ACTION
130,90,135,1498,14071,0.8695926415879072,Ransomware_Pattern,ISOLATE
156,90,132,1526,66671,0.9815671013227952,Ransomware_Pattern,ISOLATE
0,0,114,13,427,0.13345479161177246,False_Positive_Glitch,ROLLBACK
0,0,117,32,59,0.1164877130216562,False_Positive_Glitch,ROLLBACK
138,96,123,1648,56971,0.9876986955557256,Ransomware_Pattern,ISOLATE
130,90,110,886,57650,0.9808993745894753,Ransomware_Pattern,ISOLATE
91,100,113,21,934,0.12653048062331032,Normal_Vitals,NO_ACTION
82,95,119,24,370,0.052877638846928705,Normal_Vitals,NO_ACTION
133,100,109,1913,99502,0.9699740557882848,Ransomware_Pattern,ISOLATE
170,100,124,1738,33807,0.9901439677006912,Ransomware_Pattern,ISOLATE
63,100,116,38,416,0.15047846243953825,Normal_Vitals,NO_ACTION
96,100,147,20,417,0.15700322773601824,Normal_Vitals,NO_ACTION
153,96,100,882,10592,0.9251130078806321,Ransomware_Pattern,ISOLATE
136,95,124,397,96058,0.9522998249547686,Ransomware_Pattern,ISOLATE
70,100,108,14,574,0.12054622517156793,Normal_Vitals,NO_ACTION
73,99,127,14,368,0.1506610615775232,Normal_Vitals,NO_ACTION
109,93,117,86,281,0.5071146647381592,Irregular_Heartbeat,MONITOR
88,98,109,17,393,0.1316520417785281,Normal_Vitals,NO_ACTION
80,100,110,23,749,0.2945556377602316,Normal_Vitals,NO_ACTION
100,100,108,33,490,0.06596404846716947,Normal_Vitals,NO_ACTION
173,97,142,1228,35585,0.8605802011984893,Ransomware_Pattern,ISOLATE
0,0,125,14,432,0.17885064746805374,False_Positive_Glitch,NO_ACTION
88,98,97,25,528,0.19043216423693624,Normal_Vitals,NO_ACTION
49,94,111,97,794,0.35895278804218084,Irregular_Heartbeat,MONITOR
150,92,152,567,38610,0.9912140903913391,Ransomware_Pattern,ISOLATE
142,93,115,1298,60092,0.9678652553697868,Ransomware_Pattern,ISOLATE
0,0,131,16,408,0.11685090885646522,False_Positive_Glitch,ROLLBACK
79,96,101,11,367,0.1996628701619553,Normal_Vitals,NO_ACTION
53,95,131,82,266,0.5074972417506092,Irregular_Heartbeat,MONITOR
180,90,95,1067,72913,0.8835218530188309,Ransomware_Pattern,MONITOR
161,94,97,1508,77631,0.9361477509011725,Ransomware_Pattern,ROLLBACK
120,95,122,90,384,0.5647732014103575,Irregular_Heartbeat,MONITOR
60,95,133,12,347,0.12852935418753725,Normal_Vitals,NO_ACTION
62,100,132,18,696,0.17562273613382298,Normal_Vitals,NO_ACTION
158,96,106,1078,46659,0.9266437597282259,Ransomware_Pattern,ISOLATE
89,100,137,16,717,0.11570746822700635,Normal_Vitals,NO_ACTION
66,100,130,34,609,0.2719272566606092,Normal_Vitals,NO_ACTION
175,96,127,304,17934,0.9874529735095668,Ransomware_Pattern,ISOLATE
70,100,113,29,324,0.1963192845613016,Normal_Vitals,NO_ACTION
52,99,124,79,583,0.5403050792928383,Irregular_Heartbeat,MONITOR
0,0,140,19,626,0.1834366312376779,False_Positive_Glitch,ROLLBACK
61,100,103,25,313,0.2750217869038168,Normal_Vitals,NO_ACTION
65,100,107,22,256,0.05648808462447452,Normal_Vitals,NO_ACTION
152,97,123,985,94738,0.8512285734148863,Ransomware_Pattern,ISOLATE
83,96,119,-5,323,0.12880995087967695,Normal_Vitals,NO_ACTION
73,97,121,17,824,0.03498584070233402,Normal_Vitals,NO_ACTION
111,94,120,95,894,0.43664951517468437,Irregular_Heartbeat,MONITOR
148,96,128,1925,19091,0.9431141120978476,Ransomware_Pattern,ISOLATE
0,0,140,24,604,0.1442274427585246,False_Positive_Glitch,ROLLBACK
170,93,132,1175,14118,0.9179505865019979,Ransomware_Pattern,ISOLATE
115,97,116,100,275,0.5924136093440839,Irregular_Heartbeat,MONITOR
109,95,120,64,514,0.5827830068095695,Irregular_Heartbeat,MONITOR
0,0,103,19,582,0.12144164238446378,False_Positive_Glitch,ROLLBACK
161,97,117,392,57243,0.95980964934025,Ransomware_Pattern,ISOLATE
90,95,104,20,673,0.2996398677863015,Normal_Vitals,NO_ACTION
85,96,109,36,837,0.10970533850587127,Normal_Vitals,NO_ACTION
106,98,109,52,799,0.39259337725442356,Irregular_Heartbeat,MONITOR
135,96,122,1855,99162,0.9296414168232388,Ransomware_Pattern,ISOLATE
142,98,133,1253,93536,0.9611844104201345,Ransomware_Pattern,ISOLATE
0,0,116,31,546,0.1867440149247262,False_Positive_Glitch,ROLLBACK
61,97,118,16,835,0.05890266646120135,Normal_Vitals,NO_ACTION
0,0,138,0,383,0.1813173835048482,False_Positive_Glitch,ROLLBACK
141,91,129,776,32687,0.9001086820535148,Ransomware_Pattern,ISOLATE
79,98,117,24,567,0.02176375082835168,Normal_Vitals,NO_ACTION
146,98,118,1688,12973,0.9781778945336884,Ransomware_Pattern,ISOLATE
90,99,150,9,392,0.0871124106988261,Normal_Vitals,NO_ACTION
66,95,125,10,385,0.1707144593275117,Normal_Vitals,MONITOR
114,93,104,75,682,0.44097128577307265,Irregular_Heartbeat,MONITOR
60,100,100,13,423,0.2557581378811733,Normal_Vitals,NO_ACTION
142,95,122,616,28731,0.9639644316168711,Ransomware_Pattern,ISOLATE
89,95,122,20,482,0.1923649221132645,Normal_Vitals,NO_ACTION
180,96,130,1543,85400,0.8633345203505215,Ransomware_Pattern,ISOLATE
166,88,150,1211,35506,0.9263629712542768,Ransomware_Pattern,ISOLATE
133,97,118,1826,84703,0.8582290957654767,Ransomware_Pattern,ISOLATE
53,94,111,59,539,0.3967479037181285,Irregular_Heartbeat,MONITOR
81,97,129,26,444,0.06010137663529823,Normal_Vitals,NO_ACTION
0,0,121,28,703,0.14431402659872372,False_Positive_Glitch,ROLLBACK
0,0,110,26,567,0.1721760784911061,False_Positive_Glitch,ISOLATE
63,95,106,9,660,0.2540619962532831,Normal_Vitals,NO_ACTION
74,98,112,28,864,0.2155935703007043,Normal_Vitals,NO_ACTION
45,95,130,80,306,0.5390853110426654,Irregular_Heartbeat,MONITOR
95,97,113,23,162,0.15917402679021128,Normal_Vitals,NO_ACTION
83,95,130,24,568,0.15818223097507403,Normal_Vitals,NO_ACTION
70,100,123,18,646,0.28398453816736013,Normal_Vitals,NO_ACTION
42,95,113,62,443,0.4102738918193878,Irregular_Heartbeat,MONITOR
40,100,115,71,737,0.5755754342011384,Irregular_Heartbeat,MONITOR
112,97,130,80,497,0.5099232193447036,Irregular_Heartbeat,MONITOR
0,0,117,15,361,0.18593627896266218,False_Positive_Glitch,ROLLBACK
84,95,97,25,608,0.11828476960387158,Normal_Vitals,NO_ACTION
143,97,131,1500,27353,0.9343365665736926,Ransomware_Pattern,ISOLATE
51,95,124,74,583,0.5660374274860664,Irregular_Heartbeat,MONITOR
94,100,117,19,489,0.1763881030840317,Normal_Vitals,NO_ACTION
114,92,133,59,669,0.4561816544158368,Irregular_Heartbeat,MONITOR
171,98,128,1659,6468,0.9282275749812297,Ransomware_Pattern,ISOLATE
74,95,105,20,389,0.03789402472303507,Normal_Vitals,NO_ACTION
47,90,115,99,505,0.40633229129502235,Irregular_Heartbeat,MONITOR
69,95,128,6,943,0.22481164115758404,Normal_Vitals,NO_ACTION
94,96,116,27,491,0.17572646150464416,Normal_Vitals,NO_ACTION
50,99,122,90,-10,0.35653502035658613,Irregular_Heartbeat,MONITOR
148,96,83,1061,99013,0.9457957919190081,Ransomware_Pattern,ISOLATE
100,97,115,7,380,0.09279837119967495,Normal_Vitals,NO_ACTION
81,97,103,25,471,0.16947637621623204,Normal_Vitals,NO_ACTION
93,96,142,24,614,0.07043033670790985,Normal_Vitals,NO_ACTION
71,97,134,23,538,0.14253376609352622,Normal_Vitals,NO_ACTION
110,96,98,90,-1,0.5818870575792146,Irregular_Heartbeat,MONITOR
82,97,113,17,212,0.25561044771008185,Normal_Vitals,NO_ACTION
82,95,118,11,757,0.14024544124450553,Normal_Vitals,NO_ACTION
96,99,110,14,793,0.23595372204432852,Normal_Vitals,NO_ACTION
82,97,102,8,662,0.024074338572246112,Normal_Vitals,NO_ACTION
70,99,97,16,255,0.020138306876265364,Normal_Vitals,NO_ACTION
74,99,119,17,323,0.09029283069962155,Normal_Vitals,NO_ACTION
137,93,118,1164,36049,0.950175866530341,Ransomware_Pattern,ISOLATE
93,100,147,24,394,0.12085050914379643,Normal_Vitals,NO_ACTION
119,91,134,52,257,0.5906589673069247,Irregular_Heartbeat,MONITOR
63,99,118,12,768,0.20320773960631774,Normal_Vitals,NO_ACTION
154,94,83,1121,99507,0.8896017362687404,Ransomware_Pattern,ISOLATE
154,100,109,1698,50178,0.9317478106855434,Ransomware_Pattern,ISOLATE
137,90,100,350,97613,0.87324976556631,Ransomware_Pattern,ISOLATE
78,100,137,18,538,0.01900220372601221,Normal_Vitals,NO_ACTION
0,0,130,34,531,0.12363001133175978,False_Positive_Glitch,ROLLBACK
0,0,120,26,434,0.15756944238551335,False_Positive_Glitch,ROLLBACK
74,96,135,9,563,0.25630986091601954,Normal_Vitals,NO_ACTION
152,98,109,1470,77476,0.9951161743687187,Ransomware_Pattern,ISOLATE
70,95,106,29,46,0.04855850821651634,Normal_Vitals,NO_ACTION
71,96,116,33,-16,0.12717656064183722,Normal_Vitals,NO_ACTION
83,100,126,3,497,0.21301457204688432,Normal_Vitals,NO_ACTION
173,90,121,868,87331,0.8675434141973773,Ransomware_Pattern,ISOLATE
79,98,135,32,429,0.17292728085390408,Normal_Vitals,NO_ACTION
151,97,111,1508,11490,0.9936907180676113,Ransomware_Pattern,ISOLATE
63,97,138,27,387,0.2562615313798272,Normal_Vitals,NO_ACTION
78,98,115,16,534,0.00473031156746877,Normal_Vitals,NO_ACTION
54,99,117,62,544,0.48873550998660886,Irregular_Heartbeat,MONITOR
62,100,104,34,336,0.11220149767359656,Normal_Vitals,NO_ACTION
98,97,126,8,542,0.03805918635293871,Normal_Vitals,NO_ACTION
171,95,109,988,45037,0.9343519424887381,Ransomware_Pattern,ISOLATE
0,0,121,27,416,0.1570453748996302,False_Positive_Glitch,ROLLBACK
179,96,109,865,62621,0.9481379247238254,Ransomware_Pattern,ISOLATE
95,100,94,12,280,0.019844303332635847,Normal_Vitals,NO_ACTION
78,97,119,33,335,0.17562538664180594,Normal_Vitals,NO_ACTION
79,95,149,18,649,0.1910987590925265,Normal_Vitals,NO_ACTION
73,100,125,16,383,0.0722838132468518,Normal_Vitals,NO_ACTION
135,98,108,1164,87124,0.8749441179606352,Ransomware_Pattern,ISOLATE
48,96,111,72,309,0.36888772180436713,Irregular_Heartbeat,MONITOR
54,93,121,60,575,0.5931195875770303,Irregular_Heartbeat,MONITOR
83,100,121,30,568,0.04750629754345491,Normal_Vitals,NO_ACTION
71,100,114,32,368,0.2817587803973966,Normal_Vitals,NO_ACTION
0,0,119,32,714,0.15094597139130456,False_Positive_Glitch,ROLLBACK
138,94,112,1421,76498,0.8960166193817999,Ransomware_Pattern,ISOLATE
76,99,92,23,549,0.27695448930436206,Normal_Vitals,NO_ACTION
167,94,127,1092,11394,0.9274603019416277,Ransomware_Pattern,ISOLATE
69,98,135,25,692,0.08503037202090986,Normal_Vitals,NO_ACTION
92,100,99,29,388,0.10932847240891252,Normal_Vitals,NO_ACTION
161,91,137,969,63949,0.9095206363899841,Ransomware_Pattern,ISOLATE
