timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,campaign_id
2024-01-21 16:46:25,ALT_298052,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.31.14,10.0.7.201,61113,1883,MQTT,1467,1535,25.58,47,69,2251845,731605,43.96,16,6,False,True,firmware_exploit,37,CRITICAL,GRP_37107,0.885369,0.713169,0.404546,CAMP_044
2024-02-08 00:01:29,ALT_107176,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.16.100,10.0.10.95,25171,80,HTTP,461,32,0.53,1,5,14752,4686,34.81,0,3,True,False,normal,0,INFO,,0.050066,0.019755,0.040482,
2024-01-16 13:40:45,ALT_248733,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.15.220,10.0.2.52,9096,57674,BLE,276,25,0.42,1,2,6900,2213,20.26,13,1,False,False,normal,0,LOW,,0.190223,0.053908,0.094632,
2024-01-15 01:29:30,ALT_860321,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.12.194,10.0.6.213,55200,80,WiFi,1252,876,14.6,41,195,1096752,561196,10.08,1,0,True,False,mqtt_injection,37,MEDIUM,GRP_38423,0.936489,0.515578,0.597453,CAMP_045
2024-02-04 05:33:47,ALT_912038,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.38.235,10.0.3.227,1928,80,WiFi,286,28,0.47,1,0,8008,2764,6.96,5,6,True,True,normal,0,INFO,,0.113579,0.02786,0.06726,
2024-01-28 17:18:09,ALT_281862,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.10.160,10.0.1.58,58388,80,HTTP,246,8,0.13,1,2,1968,1134,41.65,17,6,False,True,normal,0,INFO,,0.164566,0.083266,0.070773,
2024-02-11 12:27:18,ALT_474049,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.19.210,10.0.3.155,64622,80,HTTP,1036,1485,24.75,46,67,1538460,626470,11.98,12,6,False,True,ddos,40,LOW,GRP_18204,0.650059,0.628086,0.479601,CAMP_017
2024-01-22 15:15:52,ALT_637894,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.44.102,10.0.8.213,1913,80,HTTP,410,50,0.83,1,0,20500,13689,0.76,15,0,False,False,normal,0,INFO,,0.195275,0.095736,0.045435,
2024-01-23 18:16:41,ALT_391946,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.39.109,10.0.1.219,36909,49336,BLE,422,35,0.58,1,1,14770,8133,56.42,18,1,False,False,normal,0,LOW,,0.096092,0.123781,0.022907,
2024-02-05 09:43:11,ALT_962577,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.26.200,10.0.5.119,36038,1883,MQTT,421,11,0.18,1,3,4631,2957,39.46,9,0,False,False,normal,0,MEDIUM,,0.172706,0.129693,0.035568,
2024-02-08 08:19:41,ALT_372208,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.29.238,10.0.8.21,44512,8080,WiFi,447,13,0.22,1,4,5811,2976,7.09,8,3,False,False,normal,0,LOW,,0.17898,0.021756,0.096781,
2024-01-18 22:57:20,ALT_847491,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.50.117,10.0.3.194,63234,80,HTTP,1661,632,10.53,12,14,1049752,364012,3.62,22,3,False,False,firmware_exploit,45,HIGH,GRP_3408,0.651404,0.752259,0.313831,CAMP_038
2024-02-12 05:55:48,ALT_395334,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.5.155,10.0.1.170,32714,80,HTTP,299,34,0.57,1,5,10166,5438,0.64,5,0,True,False,normal,0,INFO,,0.008159,0.149519,0.04346,
2024-01-25 00:34:29,ALT_595417,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.43.55,10.0.8.238,45920,8883,MQTT,178,31,0.52,1,5,5518,2541,53.2,0,3,True,False,normal,0,INFO,,0.059871,0.100821,0.024223,
2024-02-09 02:26:06,ALT_480396,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.18.70,10.0.3.162,33091,1883,MQTT,1760,1342,22.37,36,97,2361920,788087,30.37,2,4,True,False,mitm_ssl_strip,38,CRITICAL,GRP_8792,0.983135,0.747702,0.267822,CAMP_042
2024-01-16 06:45:33,ALT_987027,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.46.85,10.0.3.239,23227,80,HTTP,800,1423,23.72,7,143,1138400,663665,9.5,6,1,False,False,mqtt_injection,35,LOW,GRP_4131,0.739899,0.611413,0.298592,CAMP_016
2024-02-07 20:25:18,ALT_311750,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.46.77,10.0.4.131,25255,80,HTTP,345,38,0.63,1,4,13110,8866,39.13,20,2,False,False,normal,0,INFO,,0.073977,0.056995,0.05807,
2024-01-24 10:11:05,ALT_161084,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.25.119,10.0.10.140,8144,443,HTTPS,219,13,0.22,1,1,2847,979,46.39,10,2,False,False,normal,0,INFO,,0.142912,0.157648,0.084413,
2024-02-08 14:19:40,ALT_995836,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.31.31,10.0.9.245,13397,80,HTTP,336,8,0.13,1,3,2688,1511,51.85,14,3,False,False,normal,0,LOW,,0.186013,0.17204,0.006324,
2024-02-14 09:33:07,ALT_851939,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.22.219,10.0.1.140,42482,8080,WiFi,233,25,0.42,1,3,5825,3055,27.39,9,2,False,False,normal,0,LOW,,0.072119,0.02679,0.044968,
2024-01-20 18:59:19,ALT_373614,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.42.163,10.0.2.45,56270,80,WiFi,387,46,0.77,1,5,17802,8568,40.21,18,5,False,True,normal,0,LOW,,0.130409,0.124929,0.032001,
2024-02-03 11:07:56,ALT_515828,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.4.14,10.0.10.50,8378,443,WiFi,993,179,2.98,32,98,177747,76106,21.94,11,5,False,True,ble_spoofing,30,LOW,GRP_13918,0.941372,0.84918,0.506473,CAMP_031
2024-02-06 14:02:56,ALT_722062,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.10.33,10.0.5.154,25184,1883,MQTT,151,48,0.8,1,5,7248,2201,2.17,14,1,False,False,normal,0,MEDIUM,,0.175595,0.024819,0.08294,
2024-02-09 13:37:39,ALT_450194,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.44.99,10.0.4.248,3281,8883,MQTT,437,45,0.75,1,5,19665,11694,49.8,13,4,False,False,normal,0,LOW,,0.133887,0.091968,0.05336,
2024-02-11 19:52:50,ALT_274207,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.43.106,10.0.10.14,42135,1883,MQTT,478,16,0.27,1,0,7648,3543,15.44,19,6,False,True,normal,0,MEDIUM,,0.016126,0.087914,0.006687,
2024-01-22 01:46:47,ALT_312696,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.28.62,10.0.8.103,63943,443,WiFi,747,1912,31.87,11,198,1428264,514494,2.05,1,0,True,False,mitm_ssl_strip,38,HIGH,GRP_3100,0.937328,0.545473,0.539406,CAMP_018
2024-02-05 04:54:47,ALT_489913,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.15.168,10.0.5.146,42505,8080,WiFi,278,41,0.68,1,5,11398,7053,53.23,4,0,True,False,normal,0,LOW,,0.149794,0.007396,0.032679,
2024-01-26 14:21:54,ALT_723472,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.3.153,10.0.2.140,13174,80,HTTP,519,280,4.67,29,88,145320,61718,47.86,14,4,False,False,firmware_exploit,45,MEDIUM,GRP_8414,0.649019,0.698503,0.210251,CAMP_033
2024-02-01 04:08:22,ALT_242843,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.29.89,10.0.9.79,39352,443,WiFi,447,23,0.38,1,1,10281,5386,36.12,4,3,True,False,normal,0,LOW,,0.164676,0.181889,0.028244,
2024-01-16 05:43:54,ALT_742209,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.38.65,10.0.7.69,29228,1883,MQTT,1144,642,10.7,44,51,734448,415004,27.9,5,1,True,False,mqtt_injection,35,CRITICAL,GRP_0420,0.634204,0.566473,0.2615,CAMP_019
2024-01-26 13:02:31,ALT_570581,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.39.69,10.0.6.10,54573,52941,BLE,271,31,0.52,1,4,8401,4630,24.83,13,4,False,False,normal,0,INFO,,0.037527,0.182488,0.096657,
2024-01-22 17:20:55,ALT_738617,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.50.61,10.0.1.176,6026,1883,MQTT,972,1442,24.03,47,13,1401624,679516,4.9,17,0,False,False,mitm_ssl_strip,45,CRITICAL,GRP_32131,0.952066,0.887718,0.197909,CAMP_018
2024-01-25 14:30:34,ALT_654323,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.36.143,10.0.10.163,41825,80,HTTP,727,153,2.55,10,126,111231,47368,33.26,14,3,False,False,ddos,40,HIGH,GRP_2661,0.675808,0.886271,0.565506,CAMP_007
2024-02-05 11:31:44,ALT_386113,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.24.116,10.0.2.221,13302,8883,MQTT,448,8,0.13,1,4,3584,1308,26.78,11,0,False,False,normal,0,INFO,,0.012527,0.057524,0.010336,
2024-02-08 20:20:42,ALT_168728,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.24.50,10.0.5.156,36728,80,HTTP,140,41,0.68,1,0,5740,2512,54.46,20,3,False,False,normal,0,INFO,,0.030313,0.092219,0.082083,
2024-02-06 16:09:47,ALT_825242,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.8.246,10.0.9.146,49304,63674,BLE,335,45,0.75,1,2,15075,9918,25.28,16,1,False,False,normal,0,LOW,,0.113735,0.120417,0.024845,
2024-01-24 09:55:08,ALT_552504,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.35.193,10.0.5.105,57118,8080,WiFi,1319,990,16.5,37,48,1305810,768313,4.56,9,2,False,False,replay_attack,28,MEDIUM,GRP_16815,0.730371,0.542975,0.516088,CAMP_014
2024-02-14 13:13:02,ALT_672730,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.10.106,10.0.6.105,16451,1883,MQTT,233,41,0.68,1,5,9553,5276,45.98,13,2,False,False,normal,0,MEDIUM,,0.019927,0.108626,0.054029,
2024-01-30 04:27:16,ALT_312831,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.9.162,10.0.10.220,15467,51946,BLE,1898,195,3.25,8,113,370110,176205,43.86,4,1,True,False,buffer_overflow,42,MEDIUM,GRP_13797,0.763245,0.678748,0.465296,CAMP_005
2024-02-13 09:00:09,ALT_623881,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.49.180,10.0.7.251,40539,8883,MQTT,226,6,0.1,1,3,1356,515,56.85,9,1,False,False,normal,0,MEDIUM,,0.117879,0.008711,0.080683,
2024-01-22 09:08:04,ALT_375639,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.48.220,10.0.4.3,42794,1883,MQTT,1572,531,8.85,15,10,834732,297761,11.36,9,0,False,False,mitm_ssl_strip,39,CRITICAL,GRP_34485,0.805637,0.767475,0.41741,CAMP_042
2024-02-10 10:27:05,ALT_593753,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.23.240,10.0.6.158,23438,80,HTTP,287,19,0.32,1,5,5453,3793,54.22,10,5,False,True,normal,0,INFO,,0.165244,0.049882,0.093261,
2024-01-25 06:52:46,ALT_385943,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.39.74,10.0.1.107,21863,8883,MQTT,1721,2000,33.33,8,189,3442000,1561701,33.94,6,3,False,False,mqtt_injection,35,HIGH,GRP_0900,0.607413,0.552639,0.437412,CAMP_019
2024-02-09 04:00:34,ALT_997307,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.5.44,10.0.10.11,3888,80,WiFi,276,31,0.52,1,5,8556,5065,11.8,4,4,True,False,normal,0,LOW,,0.057577,0.069128,0.039031,
2024-02-05 12:18:19,ALT_810523,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.21.240,10.0.10.118,51291,1883,MQTT,608,874,14.57,31,130,531392,350710,31.0,12,0,False,False,mqtt_injection,35,HIGH,GRP_2200,0.843963,0.794558,0.453719,CAMP_019
2024-01-16 18:56:00,ALT_719164,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.31.107,10.0.5.184,2729,56195,BLE,896,946,15.77,5,36,847616,476920,31.96,18,1,False,False,wifi_deauth,25,LOW,GRP_16634,0.793167,0.619391,0.201171,CAMP_010
2024-01-15 23:05:18,ALT_326996,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.26.210,10.0.8.58,37129,53152,BLE,171,21,0.35,1,4,3591,1870,59.68,23,0,True,False,normal,0,INFO,,0.166157,0.180876,0.081675,
2024-01-22 09:07:34,ALT_939754,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.3.228,10.0.2.75,29298,8883,MQTT,500,10,0.17,1,3,5000,2941,45.26,9,0,False,False,normal,0,INFO,,0.025343,0.038611,0.006137,
2024-01-22 11:36:26,ALT_276435,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.33.99,10.0.6.62,7850,80,WiFi,403,20,0.33,1,2,8060,3940,46.07,11,0,False,False,normal,0,LOW,,0.07663,0.157176,0.077016,
2024-02-06 18:02:55,ALT_310145,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.13.62,10.0.3.178,29879,8883,MQTT,1875,1967,32.78,29,85,3688125,1364575,2.7,18,1,False,False,buffer_overflow,42,CRITICAL,GRP_5967,0.650276,0.63884,0.570353,CAMP_030
2024-01-25 23:02:13,ALT_337318,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.9.107,10.0.1.158,50635,1883,MQTT,472,49,0.82,1,5,23128,13517,3.43,23,3,True,False,normal,0,MEDIUM,,0.036105,0.053506,0.070076,
2024-01-15 23:30:42,ALT_253349,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.27.110,10.0.4.14,50688,8080,WiFi,881,1986,33.1,41,187,1749666,670084,45.43,23,0,True,False,ddos,40,MEDIUM,GRP_5586,0.756656,0.547372,0.411385,CAMP_011
2024-01-21 00:45:40,ALT_859173,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.17.170,10.0.7.230,50394,8883,MQTT,214,46,0.77,1,1,9844,4166,20.74,0,6,True,True,normal,0,LOW,,0.104567,0.117661,0.097535,
2024-01-31 17:59:56,ALT_823073,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.44.58,10.0.1.14,46781,8883,MQTT,1139,1730,28.83,26,38,1970470,709477,54.71,17,2,False,False,wifi_deauth,25,MEDIUM,GRP_28468,0.882336,0.840935,0.338929,CAMP_013
2024-01-25 21:09:23,ALT_934008,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.47.190,10.0.9.77,10695,8883,MQTT,509,18,0.3,1,5,9162,3735,11.32,21,3,False,False,normal,0,MEDIUM,,0.146212,0.091666,0.018107,
2024-01-24 21:06:11,ALT_243796,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.18.150,10.0.6.207,59260,80,HTTP,509,38,0.63,1,5,19342,7820,43.89,21,2,False,False,normal,0,INFO,,0.158164,0.196307,0.018849,
2024-01-18 07:41:54,ALT_308519,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.1.149,10.0.5.92,44487,8080,WiFi,1884,1222,20.37,32,12,2302248,1019812,18.37,7,3,False,False,firmware_exploit,45,HIGH,GRP_29551,0.891223,0.884138,0.242483,CAMP_038
2024-02-09 05:28:12,ALT_417329,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.27.55,10.0.7.31,20447,1883,MQTT,426,32,0.53,1,1,13632,4337,16.49,5,4,True,False,normal,0,INFO,,0.161012,0.175848,0.083617,
2024-02-11 11:35:28,ALT_454122,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.12.143,10.0.4.15,3955,80,WiFi,415,34,0.57,1,4,14110,6095,46.05,11,6,False,True,normal,0,LOW,,0.11221,0.030064,0.033031,
2024-01-25 10:32:24,ALT_700466,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.21.162,10.0.2.117,56591,8883,MQTT,1257,153,2.55,18,95,192321,67105,20.63,10,3,False,False,firmware_exploit,45,CRITICAL,GRP_9510,0.601771,0.624589,0.315458,CAMP_044
2024-01-29 16:20:31,ALT_717041,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.45.67,10.0.8.29,47643,8080,WiFi,261,35,0.58,1,2,9135,3864,24.56,16,0,False,False,normal,0,INFO,,0.029674,0.098796,0.090349,
2024-01-27 20:00:16,ALT_531442,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.14.140,10.0.1.76,53070,1883,MQTT,425,42,0.7,1,0,17850,8701,59.35,20,5,False,True,normal,0,MEDIUM,,0.131477,0.004468,0.067635,
2024-02-03 17:44:30,ALT_935471,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.21.87,10.0.2.136,36785,80,HTTP,899,1626,27.1,28,10,1461774,530418,13.37,17,5,False,True,wifi_deauth,26,LOW,GRP_36588,0.855658,0.527231,0.292065,CAMP_006
2024-02-12 03:41:36,ALT_253229,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.37.12,10.0.10.171,57836,80,WiFi,132,37,0.62,1,2,4884,1734,8.91,3,0,True,False,normal,0,LOW,,0.126156,0.144692,0.007111,
2024-02-01 08:41:19,ALT_357855,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.25.20,10.0.4.5,12373,1883,MQTT,140,27,0.45,1,4,3780,1800,13.66,8,3,False,False,normal,0,MEDIUM,,0.196041,0.046977,0.002231,
2024-01-15 02:22:37,ALT_934584,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.15.147,10.0.9.248,47888,443,WiFi,139,38,0.63,1,1,5282,2873,43.55,2,0,True,False,normal,0,LOW,,0.198144,0.12367,0.083263,
2024-02-05 09:14:00,ALT_389955,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.31.67,10.0.2.24,63252,61173,BLE,367,9,0.15,1,1,3303,1290,19.51,9,0,False,False,normal,0,INFO,,0.055396,0.171658,0.093039,
2024-01-15 04:59:12,ALT_427234,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.4.177,10.0.4.142,24052,80,WiFi,367,25,0.42,1,0,9175,3244,42.49,4,0,True,False,normal,0,INFO,,0.038495,0.134582,0.09348,
2024-01-16 14:52:02,ALT_114146,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.40.230,10.0.5.56,25837,50655,BLE,499,50,0.83,1,3,24950,10440,13.83,14,1,False,False,normal,0,INFO,,0.024514,0.130904,0.094297,
2024-02-08 20:43:05,ALT_857237,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.36.246,10.0.7.5,30370,1883,MQTT,272,50,0.83,1,0,13600,7628,2.31,20,3,False,False,normal,0,MEDIUM,,0.083357,0.107654,0.025941,
2024-02-09 15:11:17,ALT_272636,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.50.223,10.0.2.128,46848,8883,MQTT,153,5,0.08,1,1,765,377,52.89,15,4,False,False,normal,0,INFO,,0.170632,0.156503,0.08418,
2024-01-22 18:58:06,ALT_706865,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.36.242,10.0.3.165,47936,8883,MQTT,1368,755,12.58,15,199,1032840,465937,18.47,18,0,False,False,mitm_ssl_strip,38,CRITICAL,GRP_1122,0.746607,0.754235,0.160217,CAMP_042
2024-01-20 12:06:57,ALT_675762,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.42.88,10.0.2.15,49948,52975,BLE,415,11,0.18,1,2,4565,3121,18.48,12,5,False,True,normal,0,INFO,,0.014008,0.070564,0.02209,
2024-01-24 18:06:15,ALT_240671,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.7.60,10.0.5.223,5106,80,WiFi,1654,1041,17.35,44,45,1721814,731807,8.54,18,2,False,False,wifi_deauth,25,LOW,GRP_4305,0.906153,0.881876,0.410454,CAMP_043
2024-02-01 16:55:24,ALT_549733,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.48.201,10.0.10.8,29495,62234,BLE,1770,620,10.33,40,31,1097400,484486,40.45,16,3,False,False,mqtt_injection,35,LOW,GRP_9596,0.961552,0.89132,0.223611,CAMP_016
2024-02-05 07:11:20,ALT_170842,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.29.187,10.0.1.192,59343,443,HTTPS,1168,201,3.35,20,170,234768,103159,18.1,7,0,False,False,mitm_ssl_strip,38,LOW,GRP_25583,0.650514,0.875821,0.382193,CAMP_040
2024-01-23 12:45:27,ALT_281114,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.47.59,10.0.6.89,62598,443,WiFi,483,32,0.53,1,4,15456,6487,28.22,12,1,False,False,normal,0,LOW,,0.041055,0.188529,0.071045,
2024-02-02 22:04:05,ALT_465600,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.21.49,10.0.3.198,20021,80,WiFi,385,10,0.17,1,0,3850,1384,16.28,22,4,False,False,normal,0,LOW,,0.068854,0.00421,0.018373,
2024-02-01 08:46:47,ALT_269120,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.27.232,10.0.7.198,5181,51627,BLE,159,14,0.23,1,5,2226,1413,3.25,8,3,False,False,normal,0,LOW,,0.129223,0.118598,0.050291,
2024-01-23 12:30:23,ALT_724406,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.27.70,10.0.5.253,29271,8883,MQTT,335,16,0.27,1,4,5360,3200,23.61,12,1,False,False,normal,0,MEDIUM,,0.167597,0.039993,0.001785,
2024-02-11 10:02:33,ALT_232212,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.33.94,10.0.10.150,13845,80,HTTP,292,31,0.52,1,2,9052,5781,18.63,10,6,False,True,normal,0,LOW,,0.015138,0.045246,0.093191,
2024-02-11 09:32:12,ALT_909197,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.17.97,10.0.1.88,23569,80,HTTP,849,1646,27.43,19,103,1397454,500801,25.9,9,6,False,True,firmware_exploit,45,LOW,GRP_10610,0.94967,0.56956,0.250876,CAMP_046
2024-02-12 11:50:14,ALT_966595,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.23.68,10.0.3.1,31430,8883,MQTT,251,21,0.35,1,2,5271,2289,36.17,11,0,False,False,normal,0,MEDIUM,,0.176526,0.114912,0.055913,
2024-01-19 08:50:17,ALT_531379,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.18.93,10.0.2.176,15416,8883,MQTT,488,41,0.68,1,3,20008,13430,37.68,8,4,False,False,normal,0,MEDIUM,,0.012812,0.144711,0.04667,
2024-02-02 20:03:55,ALT_872933,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.4.251,10.0.6.213,46339,8883,MQTT,858,825,13.75,29,166,707850,413464,38.99,20,4,False,False,buffer_overflow,42,CRITICAL,GRP_19977,0.647402,0.629235,0.5197,CAMP_030
2024-02-09 17:36:59,ALT_638216,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.46.123,10.0.4.167,63462,80,HTTP,1722,640,10.67,47,166,1102080,674361,16.87,17,4,False,False,ble_spoofing,30,MEDIUM,GRP_0107,0.724602,0.698144,0.553663,CAMP_024
2024-01-20 22:13:08,ALT_226734,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.31.80,10.0.10.20,35881,80,WiFi,1167,1820,30.33,19,142,2123940,1036008,4.22,22,5,False,True,mitm_ssl_strip,38,MEDIUM,GRP_7710,0.723923,0.776037,0.44417,CAMP_009
2024-01-26 07:42:02,ALT_559127,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.39.199,10.0.2.91,31451,8883,MQTT,492,46,0.77,1,5,22632,10982,13.77,7,4,False,False,normal,0,MEDIUM,,0.057537,0.104161,0.04642,
2024-01-21 23:01:08,ALT_282023,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.12.243,10.0.7.57,33550,60639,BLE,376,49,0.82,1,4,18424,12837,48.53,23,6,True,True,normal,0,LOW,,0.140822,0.065024,0.0691,
2024-02-01 09:06:46,ALT_108807,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.50.85,10.0.1.41,41721,1883,MQTT,1447,303,5.05,29,65,438441,166450,35.34,9,3,False,False,firmware_exploit,45,CRITICAL,GRP_2413,0.752105,0.792244,0.308213,CAMP_038
2024-01-27 11:24:52,ALT_787604,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.47.3,10.0.3.110,1514,443,WiFi,357,20,0.33,1,1,7140,2701,31.58,11,5,False,True,normal,0,LOW,,0.006103,0.07311,0.02507,
2024-01-18 07:18:58,ALT_703969,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.42.249,10.0.10.135,3768,80,HTTP,134,43,0.72,1,1,5762,2844,26.83,7,3,False,False,normal,0,LOW,,0.034171,0.17563,0.048018,
2024-02-13 13:26:49,ALT_590878,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.20.28,10.0.9.80,45578,1883,MQTT,502,47,0.78,1,1,23594,9800,41.98,13,1,False,False,normal,0,MEDIUM,,0.04,0.169377,0.00036,
